query_id,answer
FXT1SQ1DiPMfoFvb,a89c66bad4652c6d 473d503c7f95daab 975abc8f05999266 1c12925aa0b4495e ef09a5c8298e3364 0c07dcb8fef3e9ce 61af127d21eba237 82b8cb9b4350afe9 4c1b79bb3a06d279 9f80c757115f3814 b40da2bc3a7d0611 5ce7a1dd0bdc58ad f145653736082312 ce883217aa1c1e19 21ef166e7a16665f df31b0ebe36ccfe1 250ab307af99d750 35edb6893fde7fcb 94d2f4881637ff6f aba917da54dee887 8d61a8c0561d7c9e b873713b4dfbaf66 3fb6921688afb660 4b73b404755331d0 9a7605c492d509fa 85e41c8c97c42bbf 78c812fe504344d1 5421c7bc8940f0a3 3f1310c016e83d0e 8d5887fc740a7c50 259212b9611d63d9 7b9ca50a512f8cc3 24d68d8f77b20607 79206472fca349e2 4794fa3705f0ba32 1830d1c2435d3608 15de09cec2b9bb27 85c70d391c53b1ba 9f19797daf30344e c7e8558035a0d377 ace36f7a35ac4827 c920f95d45665951 a5e0835991e46e13 68cf50622b221198 4c3921c59468d485 7f8ca0e0ee9d0709 e0c3e05f6436d0e0 db5f1dfc32849977 25107d8b1999f0b1 aa1c476713d497f0
9DIDzJnvKXzWBr0K,b44f333db1d5ee9b 0bd9862b6a514d00 2c86ccffe5f88eb0 948281d7fca27f36 9306c157f7820a3f 13d4808457e0b091 c0136553330d6c97 9bca5c1deacd49af 3f87104fed8c3414 2c16e1e97ab74732 0b54ea7bfa9c4cf5 2d308ae6e5669a1c 8df2eb89e8c96b87 f4455bbc11ee58a8 55d7c29bfbf6fa41 78ec46514bf12081 00640bc49f6f5ab6 eb4712dfe7d8630a 2a1b89c71988b457 58036f0d6ccf0cce 7546913bfcbb7b78 7363378e89efff5a e0803457e29f22ad 2a3f17fd4cd174d7 ced763b98648fb17 1f65ba40f5cb3981 cfaadf0650ef29a0 d1eed631c1f0cde2 f2225cae467d3e01 5e276c8d9677ff76 143dd19761b46511 901d93c1d17567d4 f40e9ab3e7dbfadf e70f4fda9dea950f d9eaf01e67e9ff60 d9af126b74841d57 5ea94abef909b125 bd4a3f5aa8537817 d240778534e8c179 71fae45f5e067253 a1b3bd86b69aab22 13548c1dbc4d2431 528ca13c2b2ae6cb 8e804b40be9c3731 50de36a437b56a6b 2aec64e8dcecf85d 43a1c826fb76fb23 de0e27011d0c0a63 6cc730b37a31ccd0 abf003e26bc82ec8
XoRUcfOtglL8Jw8q,6f1808e455eae978 26bcdb2ceb3cb091 8a75d57fbcbc74e5 8a79ac6203e612e1 49381ef1551e759f 6ac873b4bb5febc6 03ca3b5b0530b57e 7885fafcfe7f9d95 0297fa3af847aeab 56625edf22afe09d 2b680326127fc32f fd5b7b3d36996c49 6861d80aa6574a7b 6dcb1eaa743502fb 06347fb68b02bce4 e0afd6ddc27973c7 361978dc9b38458a c7bbd1765fe63313 34f3332f933dbd04 e79d18f6a0034123 94ebfb92c671a6af aeaa7d5db3b21449 bad28c0a7e0bedaa f8cee8bc7da592e8 4d2a957a4f4fa3d7 5158b058394907c5 3a5084e37a137e43 cf1e7dfbcc4c311f 12d367bdc54189da f53defb856d3272c e2161ef6ef035f79 f36853441b941e4f 302d7d086bf7da7e eab0b62723f753c4 8ff9ba6f10a63467 9e848d8a3d2312e1 d81d07fffc8791a0 1fee295b9623ddf9 b2ac5f2b8d168159 368bb9911371fb9b 2793b90beb8a0c39 4cd525d3f3a7d82b 2e30e1475330f2f9 2f2ac597c8edd96b b702fcb6cc91b970 8757f962eaec6516 e1fab2ccd7945f49 737e1e543175da49 6d5e8bdbd1c3c07a b4984c795a4b85c9
qhK8HFQAdziM4TUE,133781574290762d 6f9dde97c99b5be5 370e158e8f097832 2075be536d03890a 711bb66c055918de 7f44b52c99f5dd06 d7b16c42c3714470 fe0759f187b21104 a1fc5d26988d9f7e 3f6c95a22a9eb7c8 fb752594315a3cc4 0034802fa262e976 b74076fd1ccf1e50 0a0b908d2aaded24 c6ae46f6063cf423 9de6b1e24b396206 e2c2ee9f868294a1 3d7a8e68541a317b 16bf724911d642a8 60d2d901cbdf224c 1340bab811bd5391 fbb54a0562e97fd1 389a189a5a5ba8a1 cb6ae9644ed30c09 6639d9a46ad869f6 9888b5cbfd917a73 3776025af29c2e49 effc4ad10ca1216f d510bdacf25961ee edc6fbbf9224be78 913c9dbcacd55877 7274667a5f8c7614 84b2b062811ab1d0 785e414c2a8ac83a 2fb4d6393c091e54 6c8ab6ac58a45b32 4971425684e5479f 36270c689c237ad3 255f6a62b49a354f 3ae2ef2fb24ab647 9eb927af72cfb839 53421b2f206b092e e7fc23cf111792b2 9e994ddff19c8f81 5591db90651d51ae 77ac49a801371cda 7e3eec5a740e1f11 4ff4202cff284f94 5668e1a377615ee4 66f210bfec8a58d4
zpz8Y8mIKnovl0rz,9304b3610b64fdfe b4ed24826ea454b4 5eb0b653b651f2ad 981dc8f62e49c83d 9d6113499907ec18 c86fda71f7349258 6b493e249834aa5f 1fcbbfcbe9c48c1e 1332f7c8c06d9cdb 6f5fcab26cc134fc c8c8ff851b5a3f6f ac0b80b64b599176 7e6574a37e091be7 b5fc67e5f51a526a 41dd86265d2442ee daaa5ddce517219c 2cdc29c21274e8f4 f697c9169f0cac90 e5b12862b357a0a6 56893330376e96fc 27a6b0ff8a32c3ed efc3c48c647f774c b949a63574a41a64 33a8e71db259d0a4 64733117b48c4b38 5d3c75b57ba73d14 5a28018dc46c9b89 7f7a81e39786c799 4edae9ffa714c67f eb618feb6c3aef3e f58b2a4e55ae49eb b41490892217786a cf232fb3d233b232 e9b8e02db593b3f9 fd0eaa94f9246212 7cccc19b67e9afb7 be085eb0176bb1c6 c0594b32f13e43b3 fce1d06fb498c392 ab5be91bebdf03f5 302d232f78445847 981ce1750f49c5d2 2b3178875dd6f5a8 7e76c3886586e2e7 5ec414744772dbbd 5d28b6eb4fee54cc 900fc3603aacb524 7bd26ecdeb27abe6 64349f1835564954 906cdc0d728a1849
SF1zhQDEG2zg3jUF,dd9655a3083e8833 c164ffea1a7243ad 36c84cf0acec3430 1e424c3cc1a05c27 867400c697aa1d49 d29271cdb0b3d8c0 6b9ddbbac5046d09 4db9dc1645080a65 7df1ef03a3f26233 fcfd8f8e05813907 c18c7dbd2e89a6dc a307dbed96e69bee 65bf25f48cc8f3a4 fe5fffeb06b4250d 896259ea57b2b469 671b4c6698a05b6e d7b6ffbf84e47787 8fa81e5b592b11d7 194052dcf9d5a00b 1ae5033dde1c95b8 373c4f705dc4d04d b09b99773ca439ca 819ad8c22b4043e4 d0e7766eb27d23c3 4af3dd05ca8229d5 ae03daf369fa02b9 bc581fca004c32a9 0bb1ce85ab4c0879 3f29b9ba0fcb9813 c1057888d7cecf81 628f6956b6d5a936 2d028f21b732e503 e0ceea01d5ba9d0e 0f8adaadaa4d32dc c9290cbe2f586bae e1c2cba225afb4a7 0cef7c3971657500 ce45c97759757420 a2c164133d4b8058 273aa36e79207025 74105717fb47d7e4 4bddfcab2c93b3e8 6e9eb41c1d68c496 71628bf910c24331 5e5c35da2292578a 1eb7bc5b5774f25c d457e50d11c6a360 c7798ea01a85a685 bb8f754e40363092 6d025995f02e8246
T3sxqyRNmngP09eA,1b535ed374b9d110 0b0e238ec2c691d1 978da52beacf3b49 03f723699c6482dc fc583e0bc31eca67 0cc69eb4c79fd876 cf45029495d9b434 ff1ec47ed54a5869 5c0d835ea82f710a bc8c8c517e6ed837 166c64ecdb7aad74 7bbb273f1f6c9ee5 16f9018419f9eeac e196417c97976168 4b2f6e6c270d228f fe83587245bc2223 9b107a7e0a0f9e57 84837233d27911d2 e7d5a7d3e3a0b164 1308a3d8e1b6a8fe 3c78f04fa51ec6b5 d439b805f0a9bc38 fe5890aa12588031 739b9d2d0c7ef2e3 ccf680eccf1855c6 e08f4ce94c268cef 40a46741f9a6d611 97514d7455bcbee1 e253268573070146 191c18e7ad6546a9 b91aee612cf217c8 4c5f5966602eee77 28134d7020c7d124 41c5474be5a42aac d5abecdf80b15030 a3e60bcb128ee77d 23b78fa18f48af12 526b1c6e1bfb77c1 b92e0c07e1fb3198 6ab908955c6fb8e7 982e5d4b53f5ac23 d320bf9e99bc587e ba9dc82823047379 4818dd93c3bd8ee6 a4a4ad7902f25ff3 e20faeeeb759c253 b0d6834e3ffa5c5c 2e83cac599735566 87f45af4db7b11df 66db92903c9beebf
Noh1IBaATyzfAY1W,468a23c8334bb8eb 5beb12cbd7f088ac f69136c9e3cd7cd3 84431eba28bfb555 f892cdd511edcbdd f1c90b98d5fdbc0a b9dd3aba51ebef13 e8d217917dfabee4 303164de80d1b4c8 5f567a5fb2644b52 1c313e644a31e892 b56c04224aad0bbf 5eab0566eee5bfa5 d1555faeb6baf5fc 4852a2e115a7d298 edab9e210c9182f7 513a48ea8d701db5 b7481c73f58f5f35 680bd994080abd2b 34dfd0ed17f2ad1d 02e93e53f76cd2ac 2cf1e709108acf94 e8ef72a7b5e4909a 8fa3d6ee02d8e860 e45423a5317df50b 8dac44cb886d0168 a035d6fc1bcbde0a b9dafcc437acad7f 972cdbbc4bb2e290 2122196bf16ba6d0 5cd749c9684481e6 8e35795bbf8607eb bda5b581f14fb9a4 d31cd0a6268c4ba8 f12fa037860b4f06 e45cc18bf0a80bc5 3e5212dee27ad8c4 0a8179322f181f79 a832cd13786def3b d5bc39e2df2d8ec5 1e5644c221be6e6c 0918717009e2463f 7ba9af580b4f22ee 66f99c32005e7f0e a13bb670cea14bb3 1bb6931d6db1c470 2c15230b7c372403 f4c31bf3cd0324eb cee727f2711fd0a7 8c751dd3dbf77fff
i6mUjFOstuftfSk8,dee928e6084271df b9fa510f2f058277 037eff790bed1d2e c5b7a4149a463bd0 5bf9af5b552b6c23 ae63015a4cc94583 5ae7d2d25f0c0b2f 1be898224b30cf34 67ece39c17bbf092 44ea25abe9a355d3 b4bc1a41f1052f16 8372efbc1c1a0e12 21be6a03e9133ea6 f9cc5c943ad2d39e 684a8fbdad86fd4c 28c66eb9c298e06a f36259c6801cb2b2 1b86b3908ab860fa 97febf6a27f18740 097317ca4a84776a 2da90e689a632119 be87f275115f8fa2 ceca06548e2088c4 4d4ea2610956dce6 e9a46b69668eb313 5fc9d4bc438b2b13 58bc5dd6bb9bfc50 3eae1687f41e8507 2a1460b0a4a85a16 60092dd4e8f27a4b 92ade521142fe374 c7f3fa543347a906 b9980050eb251d0f d23d542a3c9d0ee2 e83f98bcefca127f 7b8f7023c6f39f11 cbad7cc87f954cf2 caf3485890b32d84 4eaca9440da6c625 4a2268b9fb19a3d5 5b51644b13fa3f3b 8f983493f8990303 46f77981726b869c 1a7203fb66a8b1d1 513940999aa60036 1e19bce39844ff3b 57b66338748c4e32 5b3d2283456efcce becf171fa9fac8ee bcf16e014e1b5ae8
yCtl8W3ZWYRyRfAC,3ca12c2318dd5825 4a1f67f0d1068de5 81cdb4e96fc50287 80ebc67ed2aadd01 245d2d24f805d4fd 730493b3f1bfb22a 8c38fa69461bfe38 5d1e9411e565cbc5 f1cdbd7e4beaa617 ab5a387dcf99823e 4fc7190ce24e8197 050b3dccb0af5bdb 8a4813518d1d9206 5db03ea60979e0f5 cec13ba2c265fa3a b25302277a388bbf 60eb173dcb24ae5e 976c088595340a8b 972adabc0afef9b2 b80b5cdc5096466f 26f8b197ab6d9148 7f36dbed402664f6 d69676390a71ce6f 8e7f5623e2aef921 dcd4817302518a57 acddb02cf0e092ab 75ff92040fefb7de 09caddababf40978 62969b9dcc62cfef 6f8f552679d1f87c 6ae854d42c5b235f 093bac4203a2012a 63284e98f2a98aef a19100f2224e7420 87923942233e98a7 5316712dc35864dd a90982b98c06197a 0a98c99348a3e44e c7fcddb3c50fe5d1 78e5e47e0cb0265b c794658a0f8b12f4 7da3b2d515223bd7 5f68b486775aef61 8295c520f7ff489f 13fcbaf672f74fc5 c2f676b1ce7e5ec1 3145540aa0faaa27 814ddebd0e3a736e 8807146e351d51b5 8e78e94728c322dc
eLypTSoIY0DA8Vzp,a5cdc947ad747a55 4af845bf13f9c9ee 3c2950baae5e77bd 8f6876a8aade1d74 15b1b0bcd36315a3 8b8ebe8df70952cd 87f38e1e10037f18 0939f0569d302b97 130cd2696c86615b dddb410a552abf60 59ad4d3dd7d9f62c 2e1adbbbcefa4df4 225810b43c456025 9bb1dd203b9a0e23 46356dbdf4919a9b 6858fb445c4bd724 b5c8d5485c011c96 45958b8e172d6c14 ff8c0b18b6ec705b d7ab35588846dd02 857fa76f594bc180 bdd632cc6619c12d 10c59f01f5377b09 3d0b39056667a456 733a50329d803f31 91951a36566067eb e3e44db7850001af 7beb2327ba18e9c6 b9ef2eb83a8da684 8e42a90e0b986b04 a8fef479748d5ce9 10d3bf47f6e68283 155b978d19af5972 17fa26fa1280dcac 18217963a2301e50 1d930153a382ecf2 46c2ff629e29e889 51b9c318b511a53a 73c051dfa7b52ad4 88ef669dcf5969c6 8af4e7269d193292 a47bb5cc0a95875b a9c17bb4c34868e7 ad5789b28788267d afc469779b6b9360 bdf8033895dcf278 d08bc254096090b2 d7a2188ee3bad1a6 f13a4fb66dc79787 a95973cc2dd8e1f4
XBrInbSDudej87WP,fca02f16384cd348 d1ef38861037de12 9fef533cfa5910e6 e1b81a193640ef2c b8d97579b6b22336 b428822cc70eb432 60d7d494891b5ae5 7f7a81e39786c799 be456ea2e5fbf0a4 3850f193423beb53 36efa9e8d2271aa8 d7f6e59c69b653c0 bbbac504c36ea953 80b5f7f3c45eda9f 03a82e8d242d2b3a 5630804d48800259 caf8ec049373c05e 5152f88bae0a4c39 a0c8835674657aa1 f0c5023fad86cc18 0ea40cbf6a6f75ba 16b2133051d429d3 6b9e17c824011790 4d55de01d852f2eb a46eadc8a8d8ab4c 773afee487643092 3c20d8cdb8ec57c7 be41a5b1908ef54f 538286d79ba3a23b 7bd18c1dbdae7e8a bd1f4df67086fda4 0cf38e475f020840 d5c4747926202dca 6a82a2f0f1fe0ae2 1794885b223d931e c4bfe76e737213fa 863f039620070d78 bb2f82c037401388 71ac78e27efe8255 2c9fb45ee0ba3c14 84acbea8f80b12fa 361f32cf3c03da7b 651681264a1903de 1e0589ab65df8a1b f09f44056242f8d1 cc624acc9aef182e 3718ed1418288137 8effc7020b0e0b13 56a387c40ab8f699 46bfb7cb015d9a13
HmT4YuGGvmUcWdN7,38869c2b5a899e1d 54b1dfb3a6d8b11f 8a08aecfd29ae141 07c7fd0bcd0830ed 6be79f396dec6552 7bc567381c6f160c 88d19b0396ce93a0 af67cef23e1b774f 0c68c40ce238a6a6 3ea6ec6891548385 5de36276595058eb 9b39951a408891e0 8b2458641b0392a8 a9b07c95debbce4b eb1635540ec2de95 185b37912f54d625 f00e3610a39042f4 5ef3f512a489b10c 521b18461b8e5370 06560cafe4b51b67 de5fe73e17f5f766 907fdfdfabd56448 7f158f2d8a3135bd 6b0641f4cc1e7106 cec037799d549a31 03184318a5f6019e a86201e7b68105ab c2a0b041236d79c3 619e2174574230e3 7bdfd0a6552b3e12 27dad522a7581e5c 6be87be251438dca 9ddfb89d489ea0f2 f526dc1753f0ab86 8e0c17bbe8b8eb07 29067e3e0f62684b f49ed3967b3f5d0a 76b479483c31f9fa 3da9897fb54c70f9 4738c7bae02b2518 1134248ba6eb1e0c f7d4095d8ca4a561 8fe1eff3fc268dc9 79ec6d618a491d39 6036a1325e3407cb 593c36208e34a258 b3e69895c80683b0 e95527e2c1450f56 570148f5f1b8aded 44b08ed4c41c5a92
pDggTg7u7ZpxgVhM,f960ef958546a6ff 04226668874af114 d8454d019dbea5d4 a8134f099ccf2908 cd96117e5e7098fc da03d79dd4bf32ad 5eec07d0cd04f79c db0299efdfa1378d 8f38c4ae65303c97 2ea14b1999deabf4 e05015e35eeefd2b 75e9f2ba291b46fe c7f229540109f9d1 0ed8879a6979c347 128e1b9da0861f52 17c3bf9d71bb6515 6b10effef295d49f 701fbe02610b6bba 23060a9021eaad72 21129d0f05f72e18 e3e73d266176d99c e06373572c260b1f 7bce3226226d81b5 e7a21f7e0bc29416 fb339309e5b10985 2fce1a237fcd7720 1c0dbe7c0bb2878b a5dd30391e4d55d1 ffa55cfb0c6d52f0 a4cfd0047cfb8a6e cfeb7a53e6c22895 bfa31cb39853f54b 14254124a08e896d 6ed98c776f523a17 159b5a68b5dedcdd 22dcdb5b61ecc38f 8ade7c5fc86dfbb7 a32470e1040203a9 0c9560af89f74b55 1438e0d9e5b2d810 4a7eacc566dcb1d9 49ac61912e14caae 9113a38162f6ca97 5aab85ebb84aa582 a4fe678471ca3d20 1183bf020efefcc8 b912f7a3c43ddbbc 1a050f41bb9058e3 21aeea854ff9e4a8 37e93f187cf59487
mER4NMuCUOZawFsU,a5b37434385fdc70 14dad50b7da9d6c6 066ac9cfaad13f1e 56e26f448e62b4ae 8415ff7474cc2f68 f291c3dba1936526 e63bebf988e37981 dec7d6c120432345 5c1a4acf4d27e8bb d85cee724d4cf4e1 dedb0749723b3049 c3b542604f497fc7 550d4669002f7176 4512b720d55c291c b54555baa2ad5022 070d06c800557ec3 8e4b80ef581fb24b 54aa49fed26839f6 2847d798d19922a0 44fc6239f571f415 7ffb14dfdfaf1f39 74e88038b0a791bb b5da15fd79c34617 f607aeb47e860103 3722d725d1fcee75 e33806ded98ec0ee 707d0af5dbfadb3e f520c0c4456ea2f2 c4e8458992746214 9f517effb51381ba f4cfa45c617566fb 52d9f437fca2cee3 c10e4273f96d14c1 e4379215efd5d51d 42891dfc71d1f1ff 3ab2e2f5dcb3ab59 b19b5ee79468227e 3621f182033e58cc 69615b292eb9300a 6cb7fc1e6f3a9e7a 74825779e7462944 996bcc02081249dc 711d39c51c34b6a0 dd6019026ad762a7 5d96495be2c5597f 84d300515e18f227 d7bce5a0ffc67ff3 306695027216416e 3775d079638e6bd3 cb83b71ef62a002a
0jIjGkWFVjG4hvyU,0efd16d22f6414f0 38fd7c49356e8a3f 37e00ba2448b4caf 5cf3b77c6c3f130f 91c64e3db7081faa 330ab8cfa1db0525 c74149ed10e117c9 2390df789b2fcbc8 d282ff1518ca6e4e cef5aec620084e78 47ceaa2c3c95d102 a551a30806850711 bccd9a4d1dd9d07b 022f3b0ed5507bb9 bba38f1682eb461a 370eb84b5904860f c44b68d821adb140 41927b6961289bee 4198e743895c3477 38795838aa78f1bd f908b990f435403a 67c6e4cbd554be3f 4f8f7bd2a1d4e400 8590003be81b6eba ed780c3cbd4c6110 d6df47db2bedc210 4a8d3df56b2610ae 49dda00ec082c7a3 b31310cf8cf645ea 5a343ec1ba23cae9 c595b73f517c7b7b 86f6aa69a0c950ee 0c27b49ab82948b7 6579cbb46d1873bf 00f1637c4712e677 178ec5d6aa5213b1 9662c291df5e1a12 e74dd0734af7e98d 4515c39e1ed66f7d a72f8c7a9e5fdce7 c970091109ef8481 54d7d952a0c0d6cf 447d321f52a54779 5b842ce3f770209a 58df8efd04be3bea ae130d41401efbac 87165255c830a972 e0d85a5e4a4b3266 8394f4476048aa61 4bd9c4e2a3649c3f
ZdzO4VPi5jMuvAfu,cf15052bdf7a48af a58f6d8983889426 cb432d68d1055812 f1bb51b2e65c0cc0 82a8d53f3f2ac79c ee3c709ec202c126 1c8888eb595addec 1509dd388b8f6875 9a37f9f621dbf52e ada9ab2122b52ae6 cd4e0329a5b6a10a ae5f6e414def22d7 510b29eb27b09cd1 0615e0afe7c0b6c1 51e19ea5453ca5bd 088c035f3265975c 0d89999686c76c96 4d932eaa033153ce 5ec4433ae58f3953 a2837e090813a9a2 3a31ea3fd4e0c322 2fae84a16a455baa fd8b779adb3c2465 b179ef2c2489dc6d d2abf31555ffdf77 87cb5fc2b9208bd4 dfb1280aaef75c62 e6fb455a3ec30866 7f5846689ee7d6fb d4cb55b0e4846b3a f6d910248bf01d81 2aa5cd2f5cc8156b 95f4f02d23e78e8b 842cc93a4675e0d3 0ba278665a638a6c acfef009923cef81 22c337e0f95351b7 dca4eabb4bc8170b e0ebfb735ff9187d fe2f2c7dec761b61 3a9de1a41ab8d317 8a3f8a48c773934f d5b14622d42e7270 bc4d67b3b916bbf5 09e45f6959716ef2 04b9c03d36f71e83 a28399887cb9eaf3 aa04f507a1b76b4b 3477cb0c5559c4b7 bc54445527b3cf96
FM9zTUpHwz8P9bkv,d9e98ad9d8f6aecf 7e2aa3a9305f313f 2443a22bb57f542f fe856dd45fe0325f 13e3737c917da017 cca84a9865da5cc7 5a8b6079a4f13a77 489fe8c2d3d665dd b42bfbbcc96f33df e9f70f07bbbe6179 476fd36e03fd6e93 1a53a315fe99e624 846dddb42965c77a 5d6d8fa8865c2ca2 2836d6391c846840 d2ac386d155418de f7cd5caa209b63ee cb01a3c47688ca03 f03b74fd6ffa12e0 4d0578abb3c7a8db 4c1228b07923a553 593c6f5069e85eec 56fe3569ce9b45ef b127602b1cfc503d 4b4b894165e70baa 305145aabe920c64 8dfecb4ad5452214 557dd9f0ce47aacf e71848fbc47c6ee2 6d8700f75b7536f4 d08802bb50bcfc1a 783e74843166b1b3 737534ff61173291 7e3869b9ec7aae28 14d4a63e1df14b60 1467a4bacda48f0f 2926d1766c73776c 3c23257f29ee6c2a 6542269fc75a1eb7 b99584801f5e9525 6823b057290ce5e7 5f388624d8e1fa19 498e3763dc39eff4 93632c8e61a1d4ae ee8540e3b4b74d99 5ebcf44962b25b7f 6a7d9081d112a437 2bbce3fa17332521 84faa960508a5945 2ddd787db865f553
1MqJXe0nH4uCwN3E,28489e4591aa8c89 d7d4ff55cfaf0eff 0e7240c0e6ba6661 647ddca1ab90ae6d 1049a23dfa35aef6 8683b1a108e47d51 46c4ffbdb50c174a f654e60dd0a22b96 83bc3fe6dd2c462f 14fd6dfbef3f07e1 238c68f22866e920 645637f12acf2c37 7c39d5d97e6a1777 743d0777bf12c30d f3abb6447f0ffd31 bf6ed0b507e0caad c531cdf076317aa0 fe8450cf897c1789 dae41396050364a2 4baab59386b7729d fea3b2f20e2f7991 ad5f4e8113fad80b 1c53111f2fb3b591 f1b09d953afd7d82 ca4d7a13f64623a0 c02a146a3f58fbd3 88a85cec0844aea9 8a58d7ecf88ee09b f83203d930bea975 66dee77530f0d97c eeec13305c149713 ba11d65a3265621c e9e3029c723a1904 0bc06754c13d7e41 2d514d802fcba072 9a1c956c014fc6dc a6ecd0cf3ddf76fc b0afe8ad5d4a1a9c 95ccebe0be342216 7c18d00b998470ba 94035501c52b3132 e7d4d351b284c353 9401396572120dbb a71fc1182a7580e2 a3785671e03274ea 596a9a0a9c816193 9e22a382313e5ef8 4385faf8ed8f8fde bec39d0f6a4cdd6d 05b28dda9d962298
BxcqtOFtBHDiX3Sq,364fdba25bc9b84e 13d37987145cc11a 77211cc11d96b034 abcdc73ff5abd860 c88d1f1a5f8b6198 5002d295ef107cb4 e0a1653295b8f3e0 0b879b949e539f57 e82e276c58a5cd09 c441f9acf330dd6c 00bbd636675af804 7f2df319bd26b21a 94eaa5d3567310c3 d35b2bb15607ffc3 b5de1ea92113b2dd f79994367dc40520 75ce5b057edce657 41e3e0ef0263d780 1269570ada7b9523 9ebff6d4c25bd7de d224112d8659e7a9 bea6853aaf25aa9f 6eb26594d4cc17e4 8aa8b82c86be0619 a47a834a6d056cfd 92f81301be451cdf 16be58f4ef425bac 28fa1fede34cd692 65cc192a975aab00 0a7489b58bc09ff5 adedb7ec0d743cc5 d858fcef44fb8e2d 80201e7658d85577 1c4a6d90f7c3dfee 0b6a5ad5e868728f d1d92f419ee94548 417f62c028cdec60 04c793afc94e6ea8 6b9f07dbcf74992b 32296fac304d38b9 e51049cdfd285ad9 2e1ae50d022a1444 a0d60aa735b4a8ad 272b7dd9573c6237 7a07de1355347bca aa2729254868d679 4fc2fa46e2c8cefc acfad00088841c30 f9cf61371a92b5d5 2a26024047555d2e
8cVIYyVzOmEmKPFE,4a4d42aa6727ddb3 9464b98eb570523b b56081b98b8c5d3e d8b891ea6cdd7a78 8a5fb0c4a955fba7 ffbc12f7e2f41284 9161cfd10b9607ca fb424fecc0051c9b a821e5b98d607e22 a102926c20541ff2 c1468ac81868c804 7d2c33059ed6bdd4 0e38845a9dbee3a2 03e7577b8bd02317 cabc8f36904f2d6e 2ea24cea265cc9fa 8909214e8676763c e41be5ce872310e5 3cd2c1444962e747 85f8b1f8250f136c 6bf3c27e31bf38ff 3886f942cb940021 76028502e89510a0 d36948ce17af57c1 6c67b0ddc8da7d99 d989966d43e57695 a2d4b5b1e746ae4a 4daabff7809eab7d 8516b3840bb2d2c2 9848648ebc8ec88c a006085fb7881a73 4b457d0256aa068c 1f34381e8ba7971b bf21d9a3b81fcfa2 b2ef8272cd7c82f0 40dfd2b6734bcc70 7ccd80bce5743fac 68b35620fa1c1cde 7d7eb5d1947efe88 1b688b719f3bb039 59c203d3b63dcc16 0953305469ab520b b57dacc88aef220f 00f926996f84dec5 d1ae7723903174bf b1d94898e7c5a085 9a04f069ad3422c1 77a37573b0f25ba3 ff26a4c94559314d 49631e30fdcf4506
pDgLvPwYzmVNBReJ,69f1d14bbc604d56 ef3beae7f56bf54e 13fc1879ad2bcf7a 35cfc380287a6817 a68709347c12769c b7027e3d93c289a1 1dda9a9c0e96e991 ec9a512a6523199f 150a6f38cb4601fe a871145125bce90f c543f82e35d3e96e ecba9d15e2062c81 e09017d487279b4a d7b735827d9c7e06 7f40f3760d8d0113 03361dcc23a5a2bd 40f619e89fa6f0d6 562f1ca2e3cbedce c7978687f5b2b610 201ee67bf973ad15 9ba496c5d357b4ec a25c1012841d82db f06c87ff0c803f60 3c1e401b5ae246b5 1d9c5bf441c9822c fccdddc42a48de0c ab77c128984a60c6 156a37304a7fc7d2 1e04c708de5c183c a7830f1f98139d7d 22bee985b5fbff8f dda2d98216dcceb4 5a3e3ec58a9d845f 674dc8b3ab23d37e 2892281b43e6f925 4a68e8cc412adf6b 8cdeff2f744097ca 4b4c556bc62ae0fc afe47c1abe3883c6 adc3ed38cc5250d5 878c09ee31e5323e b3518bed6f8487a6 d0e08f7a2478d98f 04a67a1a0a836b10 e47a5b6610c7c85d a84b2433a5b968f9 cb48355392791edd c18e05ef085cefb1 c98fca698b6675c7 941dc3fcbcb8700c
LYlZcER1Ie1WNQhI,893292bca76dda07 234d7fc593fbe4cc 56725bb1e239755e ec2158ca141f026a 9120eb7b7eab2426 5d84bd4447a269bd 8f489694d2882ec9 ddec2bd4e71ca1ee 0d27352a9e908acd 27f0f62aaf698ce4 ee34feca7a49fa7e d3a60d34d2eff9f7 c7e0093aa2306f81 f883600d277da978 4a85e7775e755aa6 5905eef60f16acbf d05c28f62fbdf657 1b512bcdf5db745e 7ed189a0cc2458ea 75c63d287b498d6a e526b94fd0a0a264 64fa975246d41dc0 3952eb20070b0802 8ff0528a6c288f7a 29bb67729842f058 db5a8d8330e4a326 900b4aabcae3429c 652f2504fff1fc7d c9f5fb57ac824e45 ece1609925952f6f 50958bb0be38fc9c 63dd363a99b473c7 9b200bc9176e3af6 971c33bd01fba986 5cb5e6cf48b85f69 ddcceddb4fbf5464 ccadc1b719b12ece 291c87d588922a26 8e97490a154f6474 97efe948f3eb28cb ac19dcfb13d6ce25 e09e6078b3a92503 6310caa6f591b3b3 d39fd8346b2a235a eea0f03046c93fe4 46f233e118434754 f2cdd280ccfadab3 fc1f36de879a64d4 a40f495c36b3e52e a944c1b93fd91ce8
